year,entry_date,exit_date,symbol,structure,exit,holding_days,pop,entry_iv,credit_usd,max_risk_usd,pnl_usd,hold_to_expiry_pnl_usd
2024,2024-04-23,2024-06-04,GDX,iron_condor,target,42,0.525405,0.398006,93.21,106.79,49.22,85.21
2024,2024-04-23,2024-05-15,HYG,short_put_spread,target,22,0.738352,0.079019,38.04,161.96,16.87,34.04
2024,2024-04-23,2024-05-31,IEF,iron_condor,target,38,0.539323,0.103745,89.2,110.8,39.6,81.2
2024,2024-04-23,2024-05-28,LQD,iron_condor,target,35,0.599853,0.114395,163.28,336.72,81.91,155.28
2024,2024-04-23,2024-06-07,TLT,iron_condor,target,45,0.518569,0.193993,95.09,104.91,47.79,87.09
2024,2024-04-23,2024-05-29,XLB,iron_condor,target,36,0.587534,0.152404,73.43,126.57,29.44,65.43
2024,2024-04-23,2024-05-15,XLC,short_put_spread,target,22,0.717707,0.170194,101.15,398.85,54.63,97.15
2024,2024-04-23,2024-04-30,XLE,short_call_spread,target,7,0.726584,0.166361,24.84,75.16,8.63,20.84
2024,2024-04-23,2024-06-03,XLF,iron_condor,target,41,0.511492,0.171549,48.41,51.59,19.14,40.41
2024,2024-04-23,2024-05-06,XLK,short_put_spread,target,13,0.708917,0.234188,122.08,377.92,63.64,118.08
2024,2024-04-23,2024-05-30,XLP,iron_condor,target,37,0.551405,0.12332,85.77,114.23,35.66,77.77
2024,2024-04-23,2024-06-07,XLRE,iron_condor,target,45,0.513305,0.285898,96.43,103.57,45.76,88.43
2024,2024-04-23,2024-06-17,XLU,iron_condor,target,55,0.558812,0.224313,82.68,117.32,58.3,74.68
2024,2024-04-23,2024-05-31,XLV,iron_condor,target,38,0.54251,0.16808,220.7,279.3,105.67,212.7
2024,2024-04-23,2024-04-29,XLY,short_put_spread,target,6,0.714918,0.189631,109.04,390.96,63.26,105.04
2024,2024-04-24,2024-06-11,FXI,iron_condor,target,48,0.541095,0.258715,44.64,55.36,16.81,36.64
2024,2024-04-24,2024-05-30,XLI,iron_condor,target,36,0.556936,0.161955,208.86,291.14,98.38,200.86
2024,2024-04-25,2024-06-21,EWZ,iron_condor,expiry,57,0.53265,0.276627,45.86,54.14,-62.14,-62.14
2024,2024-04-25,2024-06-21,SMH,short_call_spread,expiry,57,0.761102,0.404163,113.31,386.69,-390.69,-390.69
2024,2024-05-01,2024-06-21,DIA,short_call_spread,target,51,0.736608,0.127111,120.28,379.72,82.28,82.28
2024,2024-05-13,2024-05-17,GLD,short_put_spread,target,4,0.715188,0.178489,125.79,374.21,73.74,121.79
2024,2024-05-20,2024-06-21,IWM,iron_condor,expiry,32,0.534413,0.171797,227.68,272.32,-145.32,-145.32
2024,2024-05-20,2024-06-21,KRE,short_put_spread,expiry,32,0.755849,0.187728,36.11,163.89,-166.89,-166.89
2024,2024-05-20,2024-06-05,QQQ,short_put_spread,target,16,0.701452,0.16159,140.15,359.85,90.73,136.15
2024,2024-05-20,2024-06-21,SLV,short_put_spread,expiry,32,0.657693,0.362731,31.97,68.03,-72.03,-72.03
2024,2024-05-20,2024-06-13,VNQ,iron_condor,target,24,0.54134,0.154379,89.01,110.99,45.89,81.01
2024,2024-05-20,2024-06-05,XBI,short_put_spread,target,16,0.733757,0.260292,101.67,398.33,63.55,97.67
2024,2024-06-24,2024-07-30,AGG,iron_condor,target,36,0.510579,0.095392,97.59,102.41,41.72,77.59
2024,2024-06-24,2024-07-29,EEM,iron_condor,target,35,0.559807,0.224227,83.4,116.6,36.63,75.4
2024,2024-06-24,2024-07-26,EFA,iron_condor,target,32,0.572046,0.269761,198.28,301.72,95.61,190.28
2024,2024-06-24,2024-07-23,EWZ,short_call_spread,target,29,0.789584,0.365605,19.0,81.0,5.84,15.0
2024,2024-06-24,2024-07-25,HYG,iron_condor,target,31,0.591063,0.068347,68.98,131.02,27.36,60.98
2024,2024-06-24,2024-07-23,LQD,iron_condor,target,29,0.607722,0.114634,156.27,343.73,71.62,129.27
2024,2024-06-24,2024-07-24,QQQ,short_call_spread,target,30,0.737891,0.212002,125.44,374.56,85.63,121.44
2024,2024-06-24,2024-08-12,SLV,short_put_spread,target,49,0.635181,0.745294,35.47,64.53,15.54,31.47
2024,2024-06-24,2024-08-16,VNQ,iron_condor,expiry,53,0.527118,0.188996,93.02,106.98,-114.98,-114.98
2024,2024-06-24,2024-07-29,XLC,iron_condor,target,35,0.593761,0.15529,169.88,330.12,92.0,161.88
2024,2024-06-24,2024-08-02,XLF,iron_condor,target,39,0.515254,0.178425,47.98,52.02,18.42,-37.02
2024,2024-06-24,2024-07-16,XLI,short_put_spread,target,22,0.715974,0.212841,120.24,379.76,85.22,116.24
2024,2024-06-24,2024-07-29,XLP,iron_condor,target,35,0.532446,0.157067,91.42,108.58,41.1,83.42
2024,2024-06-24,2024-08-16,XLRE,iron_condor,expiry,53,0.582384,0.189618,75.25,124.75,-118.75,-118.75
2024,2024-06-24,2024-07-31,XLV,iron_condor,target,37,0.55583,0.1414,209.94,290.06,104.34,114.94
2024,2024-06-24,2024-07-24,XLY,iron_condor,target,30,0.609211,0.171731,163.98,336.02,78.05,155.98
2024,2024-06-25,2024-08-12,FXI,short_put_spread,target,48,0.734289,0.287298,23.39,76.61,11.62,19.39
2024,2024-06-25,2024-08-08,IEF,iron_condor,target,44,0.514487,0.118497,96.26,103.74,51.29,81.26
2024,2024-06-25,2024-08-16,KRE,iron_condor,expiry,52,0.520133,0.350981,94.74,105.26,-113.26,-113.26
2024,2024-06-25,2024-08-05,XLB,short_call_spread,target,41,0.732204,0.184685,43.26,156.74,33.39,39.26
2024,2024-06-25,2024-07-10,XLK,short_put_spread,target,15,0.703642,0.332353,132.94,367.06,70.8,128.94
2024,2024-06-26,2024-08-05,XBI,short_call_spread,target,40,0.765204,0.394827,103.09,396.91,64.3,99.09
2024,2024-06-27,2024-07-01,TLT,short_call_spread,target,4,0.746014,0.246329,46.98,153.02,20.06,42.98
2024,2024-06-27,2024-08-16,XLU,iron_condor,expiry,50,0.565282,0.231663,80.84,119.16,-49.16,-49.16
2024,2024-07-01,2024-07-11,GDX,short_put_spread,target,10,0.634715,0.702238,69.73,130.27,33.51,65.73
2024,2024-07-02,2024-08-02,DIA,iron_condor,target,31,0.512635,0.102816,241.8,258.2,116.67,-140.2
2024,2024-07-03,2024-08-08,XLE,iron_condor,target,36,0.517539,0.221031,47.77,52.23,16.88,39.77
2024,2024-07-22,2024-09-19,SMH,short_put_spread,target,59,0.62668,0.59349,183.2,316.8,115.0,179.2
2024,2024-09-03,2024-10-02,AGG,iron_condor,target,29,0.575167,0.061837,75.42,124.58,34.15,19.42
2024,2024-09-03,2024-10-18,EEM,iron_condor,expiry,45,0.597434,0.214769,72.36,127.64,-27.64,-27.64
2024,2024-09-03,2024-10-02,EWZ,iron_condor,target,29,0.524378,0.324788,46.92,53.08,16.45,38.92
2024,2024-09-03,2024-10-18,FXI,iron_condor,expiry,45,0.52632,0.291588,46.6,53.4,-61.4,-61.4
2024,2024-09-03,2024-10-07,GDX,iron_condor,target,34,0.542948,0.389701,88.91,111.09,47.84,-119.09
2024,2024-09-03,2024-10-07,HYG,iron_condor,target,34,0.629587,0.06183,53.71,146.29,32.66,45.71
2024,2024-09-03,2024-10-02,IEF,iron_condor,target,29,0.581255,0.080791,75.81,124.19,32.6,61.81
2024,2024-09-03,2024-09-19,KRE,short_put_spread,target,16,0.714772,0.320474,51.59,148.41,22.53,47.59
2024,2024-09-03,2024-10-18,SLV,short_call_spread,expiry,45,0.777994,0.376865,19.87,80.13,-84.13,-84.13
2024,2024-09-03,2024-10-16,TLT,iron_condor,target,43,0.525515,0.179121,93.53,106.47,51.53,-27.47
2024,2024-09-03,2024-10-03,VNQ,iron_condor,target,30,0.527494,0.161604,92.94,107.06,42.6,84.94
2024,2024-09-03,2024-10-02,XBI,iron_condor,target,29,0.550959,0.30608,216.02,283.98,104.23,208.02
2024,2024-09-03,2024-10-07,XLB,iron_condor,target,34,0.534733,0.201243,90.44,109.56,39.14,0.94
2024,2024-09-03,2024-10-18,XLC,iron_condor,expiry,45,0.592627,0.190262,175.58,324.42,-55.42,-55.42
2024,2024-09-03,2024-10-18,XLI,iron_condor,expiry,45,0.547683,0.19511,217.02,282.98,-290.98,-290.98
2024,2024-09-03,2024-10-18,XLK,short_call_spread,target,45,0.764937,0.41241,104.72,395.28,55.22,55.22
2024,2024-09-03,2024-10-02,XLRE,iron_condor,target,29,0.552989,0.156132,83.73,116.27,34.25,75.73
2024,2024-09-03,2024-10-18,XLU,iron_condor,expiry,45,0.603916,0.087221,51.9,148.1,-153.6,-153.6
2024,2024-09-03,2024-10-14,XLV,iron_condor,target,41,0.580885,0.131614,190.47,309.53,132.11,95.47
2024,2024-09-03,2024-09-13,XLY,short_put_spread,target,10,0.719153,0.296272,117.25,382.75,62.06,113.25
2024,2024-09-04,2024-10-01,EFA,iron_condor,target,27,0.607812,0.189158,161.26,338.74,76.44,153.26
2024,2024-09-04,2024-09-30,LQD,iron_condor,target,26,0.622685,0.076669,114.62,385.38,51.3,81.62
2024,2024-09-04,2024-10-04,XLF,iron_condor,target,30,0.524172,0.127051,46.83,53.17,17.3,-23.17
2024,2024-09-04,2024-09-30,XLP,iron_condor,target,26,0.579471,0.096141,76.41,123.59,30.75,68.41
2024,2024-09-05,2024-10-18,GLD,iron_condor,expiry,43,0.52181,0.181753,236.09,263.91,-271.91,-271.91
2024,2024-09-05,2024-10-18,IWM,short_call_spread,target,43,0.748781,0.304903,116.54,383.46,112.54,112.54
2024,2024-09-05,2024-10-18,QQQ,short_call_spread,expiry,43,0.743584,0.29302,123.61,376.39,-227.39,-227.39
2024,2024-09-06,2024-09-19,XLE,short_put_spread,target,13,0.717066,0.278697,26.16,73.84,10.49,22.16
2024,2024-09-27,2024-10-29,SMH,short_put_spread,target,32,0.63989,0.546413,176.09,323.91,95.79,172.09
2024,2024-10-21,2024-11-29,AGG,iron_condor,target,39,0.531718,0.098139,91.33,108.67,37.88,-20.67
2024,2024-10-21,2024-12-02,EFA,iron_condor,target,42,0.567951,0.26869,202.18,297.82,100.31,4.18
2024,2024-10-21,2024-12-20,EWZ,short_put_spread,expiry,60,0.704324,0.38997,27.54,72.46,-76.46,-76.46
2024,2024-10-21,2024-11-01,GDX,short_call_spread,target,11,0.782545,0.540744,40.21,159.79,17.45,36.21
2024,2024-10-21,2024-11-29,HYG,iron_condor,target,39,0.549104,0.075648,84.96,115.04,35.85,34.96
2024,2024-10-21,2024-11-29,IEF,iron_condor,target,39,0.531136,0.121683,91.69,108.31,40.02,44.69
2024,2024-10-21,2024-11-25,LQD,iron_condor,target,35,0.611523,0.132516,161.9,338.1,81.86,151.9
2024,2024-10-21,2024-11-06,SLV,short_call_spread,target,16,0.785543,0.68308,20.5,79.5,6.26,16.5
2024,2024-10-21,2024-11-29,XBI,iron_condor,target,39,0.514423,0.33091,240.06,259.94,113.48,60.06
2024,2024-10-21,2024-12-20,XLC,iron_condor,expiry,60,0.573632,0.200251,195.51,304.49,-8.49,-8.49
2024,2024-10-21,2024-12-03,XLI,iron_condor,target,43,0.528191,0.2035,231.05,268.95,118.89,205.05
2024,2024-10-21,2024-11-25,XLRE,short_put_spread,target,35,0.688177,0.280837,55.73,144.27,26.8,-69.27
2024,2024-10-21,2024-12-20,XLV,iron_condor,expiry,60,0.512456,0.218303,241.39,258.61,-266.61,-266.61
2024,2024-10-21,2024-12-20,XLY,iron_condor,expiry,60,0.535514,0.244652,225.6,274.4,-282.4,-282.4
2024,2024-10-24,2024-11-11,GLD,short_call_spread,target,18,0.748457,0.228924,116.72,383.28,76.56,112.72
2024,2024-10-24,2024-11-12,XLB,short_call_spread,target,19,0.782567,0.192728,34.54,165.46,17.67,30.54
2024,2024-10-24,2024-12-06,XLE,short_call_spread,target,43,0.764224,0.42045,22.45,77.55,8.49,18.45
2024,2024-10-24,2024-12-02,XLP,iron_condor,target,39,0.551186,0.176838,86.98,113.02,42.07,78.98
2024,2024-11-04,2024-12-09,EEM,iron_condor,target,35,0.533894,0.287479,91.08,108.92,53.39,10.08
2024,2024-11-04,2024-12-18,KRE,short_call_spread,target,44,0.765714,0.502481,43.81,156.19,38.14,39.81
2024,2024-11-05,2024-12-09,FXI,short_put_spread,target,34,0.649274,0.588909,33.94,66.06,17.26,29.94
2024,2024-11-05,2024-12-02,TLT,short_put_spread,target,27,0.703682,0.256868,55.25,144.75,25.5,-17.75
2024,2024-11-05,2024-11-21,XLU,short_put_spread,target,16,0.709365,0.352972,50.91,149.09,26.24,46.91
2024,2024-11-06,2024-12-05,XLF,iron_condor,target,29,0.515075,0.286908,48.09,51.91,16.34,40.09
2024,2024-11-06,2024-12-09,XLK,iron_condor,target,33,0.544713,0.252928,220.07,279.93,125.29,212.07
2024,2024-11-15,2024-12-16,IWM,short_call_spread,target,31,0.747571,0.304726,116.96,383.04,64.29,112.96
2024,2024-11-15,2024-11-22,VNQ,short_put_spread,target,7,0.728088,0.199842,48.46,151.54,22.69,-122.54
2024,2024-11-20,2024-12-16,SMH,short_put_spread,target,26,0.664247,0.35887,161.99,338.01,82.36,157.99
2024,2024-12-23,2025-01-31,AGG,iron_condor,target,39,0.536422,0.082552,89.73,110.27,38.64,81.73
2024,2024-12-23,2025-01-28,EEM,iron_condor,target,36,0.580647,0.196598,77.18,122.82,32.01,69.18
2024,2024-12-23,2025-02-21,EFA,iron_condor,expiry,60,0.577746,0.174252,184.97,315.03,-77.03,-77.03
2024,2024-12-23,2025-01-21,EWZ,short_put_spread,target,29,0.653289,0.484335,32.93,67.07,13.56,28.93
2024,2024-12-23,2025-01-10,FXI,short_call_spread,target,18,0.780947,0.473202,20.53,79.47,8.27,-83.47
2024,2024-12-23,2025-01-15,HYG,short_put_spread,target,23,0.779552,0.088577,31.59,168.41,16.26,27.59
2024,2024-12-23,2025-01-29,IEF,iron_condor,target,37,0.567211,0.094918,81.18,118.82,34.82,73.18
2024,2024-12-23,2025-01-28,LQD,iron_condor,target,36,0.592778,0.11642,170.55,329.45,82.4,162.55
2024,2024-12-23,2025-01-21,VNQ,short_put_spread,target,29,0.700452,0.244976,56.01,143.99,28.24,52.01
2024,2024-12-23,2025-02-05,XLK,iron_condor,target,44,0.538411,0.242746,224.39,275.61,116.67,216.39
2024,2024-12-23,2025-01-27,XLP,short_put_spread,target,35,0.688639,0.120594,54.02,145.98,29.01,50.02
2024,2024-12-23,2025-02-03,XLRE,iron_condor,target,42,0.527568,0.24466,92.47,107.53,44.29,84.47
2024,2024-12-23,2025-02-18,XLV,iron_condor,target,57,0.578165,0.152347,194.89,305.11,127.14,43.89
2024,2024-12-27,2025-02-21,GLD,short_call_spread,expiry,56,0.751171,0.162882,111.02,388.98,-392.98,-392.98
2024,2024-12-27,2025-01-15,KRE,short_put_spread,target,19,0.698543,0.263443,54.9,145.1,25.6,50.9
2024,2024-12-27,2025-02-10,TLT,iron_condor,target,45,0.511431,0.146218,96.92,103.08,44.89,88.92
2024,2024-12-27,2025-02-03,XBI,iron_condor,target,38,0.537423,0.290741,224.63,275.37,119.13,216.63
2024,2024-12-27,2025-02-21,XLC,iron_condor,target,56,0.555567,0.205718,209.92,290.08,199.92,199.92
2024,2024-12-27,2025-02-21,XLF,iron_condor,target,56,0.549137,0.168658,43.86,56.14,35.86,35.86
2024,2024-12-27,2025-02-07,XLI,iron_condor,target,42,0.577608,0.152218,194.15,305.85,91.41,186.15
2024,2024-12-27,2025-01-28,XLU,iron_condor,target,32,0.613233,0.163952,64.82,135.18,27.72,43.32
2025,2025-01-29,2025-02-03,GDX,short_put_spread,target,5,0.728747,0.281569,45.14,154.86,18.65,41.14
2025,2025-01-29,2025-03-03,SLV,iron_condor,target,33,0.55134,0.237051,43.34,56.66,15.33,33.34
2025,2025-01-29,2025-02-13,XLB,short_put_spread,target,15,0.754098,0.163006,35.84,164.16,15.34,21.34
2025,2025-01-29,2025-02-26,XLE,short_call_spread,target,28,0.759943,0.182143,21.31,78.69,8.49,17.31
2025,2025-01-29,2025-03-21,XLY,short_put_spread,expiry,51,0.714182,0.20697,118.68,381.32,-385.32,-385.32
2025,2025-01-30,2025-03-21,IWM,iron_condor,expiry,50,0.516476,0.181996,239.21,260.79,-268.79,-268.79
2025,2025-01-31,2025-02-18,QQQ,short_put_spread,target,18,0.683525,0.240957,153.59,346.41,79.52,-350.41
2025,2025-01-31,2025-03-21,SMH,short_put_spread,target,49,0.63726,0.558523,177.46,322.54,150.46,150.46
2025,2025-01-31,2025-02-19,SPY,short_put_spread,target,19,0.69659,0.1643,145.86,354.14,69.03,-358.14
2025,2025-02-25,2025-04-01,AGG,iron_condor,target,35,0.513948,0.09418,96.61,103.39,40.51,75.61
2025,2025-02-25,2025-04-17,EEM,iron_condor,expiry,51,0.51918,0.244038,94.91,105.09,-21.09,-21.09
2025,2025-02-25,2025-03-27,EFA,iron_condor,target,30,0.596499,0.220672,177.49,322.51,84.27,169.49
2025,2025-02-25,2025-04-17,HYG,iron_condor,expiry,51,0.657154,0.069507,50.5,149.5,-80.5,-80.5
2025,2025-02-25,2025-04-01,IEF,iron_condor,target,35,0.521533,0.115772,94.32,105.68,39.83,86.32
2025,2025-02-25,2025-03-31,LQD,iron_condor,target,34,0.608911,0.112304,154.22,345.78,70.46,21.22
2025,2025-02-25,2025-04-17,XBI,iron_condor,expiry,51,0.51924,0.365993,237.18,262.82,-270.82,-270.82
2025,2025-02-25,2025-03-10,XLC,short_call_spread,target,13,0.774747,0.196492,86.07,413.93,59.4,82.07
2025,2025-02-25,2025-04-17,XLI,short_put_spread,expiry,51,0.72663,0.213596,116.35,383.65,-357.65,-357.65
2025,2025-02-25,2025-04-02,XLRE,iron_condor,target,36,0.567971,0.220695,81.08,118.92,37.84,18.08
2025,2025-02-25,2025-03-31,XLU,iron_condor,target,34,0.587059,0.223096,75.42,124.58,36.51,67.42
2025,2025-02-25,2025-04-17,XLV,iron_condor,expiry,51,0.534249,0.200362,227.27,272.73,-280.73,-280.73
2025,2025-02-27,2025-04-04,EWZ,short_call_spread,target,36,0.795246,0.460924,18.63,81.37,10.11,14.63
2025,2025-04-03,2025-05-16,KRE,short_call_spread,expiry,43,0.783756,0.522532,39.87,160.13,-88.13,-88.13
2025,2025-04-03,2025-05-02,SLV,iron_condor,target,29,0.519357,0.353399,47.55,52.45,17.7,39.55
2025,2025-04-03,2025-04-24,SMH,short_put_spread,target,21,0.649512,0.527964,169.95,330.05,100.92,165.95
2025,2025-04-03,2025-05-16,TLT,iron_condor,expiry,43,0.538052,0.124565,89.83,110.17,-118.17,-118.17
2025,2025-04-03,2025-04-04,XLF,short_call_spread,target,1,0.763738,0.290594,21.91,78.09,11.89,-41.09
2025,2025-04-03,2025-04-24,XLK,short_put_spread,target,21,0.681907,0.425833,144.81,355.19,90.29,140.81
2025,2025-05-19,2025-06-05,AGG,iron_condor,target,17,0.624144,0.060714,56.02,143.98,20.98,48.02
2025,2025-05-19,2025-06-04,EEM,iron_condor,target,16,0.642479,0.162357,55.55,144.45,19.84,47.55
2025,2025-05-19,2025-06-11,EFA,iron_condor,target,23,0.60668,0.128385,137.31,362.69,62.81,62.31
2025,2025-05-19,2025-06-10,EWZ,iron_condor,target,22,0.604217,0.259001,36.49,63.51,11.69,28.49
2025,2025-05-19,2025-06-09,HYG,iron_condor,target,21,0.641006,0.066994,48.98,151.02,20.3,40.98
2025,2025-05-19,2025-06-09,IEF,iron_condor,target,21,0.579183,0.077263,74.18,125.82,35.45,66.18
2025,2025-05-19,2025-06-05,LQD,iron_condor,target,17,0.650784,0.07779,81.76,418.24,37.66,73.76
2025,2025-05-19,2025-06-20,SLV,short_call_spread,expiry,32,0.765797,0.272513,20.04,79.96,-83.96,-83.96
2025,2025-05-19,2025-06-04,SMH,short_put_spread,target,16,0.684377,0.35344,150.21,349.79,73.84,146.21
2025,2025-05-19,2025-06-10,TLT,iron_condor,target,22,0.520285,0.135225,95.05,104.95,40.95,87.05
2025,2025-05-19,2025-06-10,VNQ,iron_condor,target,22,0.528593,0.150087,92.62,107.38,44.84,84.62
2025,2025-05-19,2025-06-03,XBI,short_put_spread,target,15,0.689245,0.420107,134.5,365.5,73.26,130.5
2025,2025-05-19,2025-06-09,XLB,iron_condor,target,21,0.544406,0.191637,87.05,112.95,37.08,79.05
2025,2025-05-19,2025-06-05,XLC,iron_condor,target,17,0.620858,0.147013,143.01,356.99,65.38,135.01
2025,2025-05-19,2025-06-04,XLK,short_put_spread,target,16,0.734481,0.255348,107.73,392.27,52.07,103.73
2025,2025-05-19,2025-06-12,XLP,iron_condor,target,24,0.555563,0.150619,84.92,115.08,43.88,76.92
2025,2025-05-19,2025-06-06,XLRE,iron_condor,target,18,0.607386,0.152272,63.06,136.94,25.61,55.06
2025,2025-05-19,2025-06-03,XLU,iron_condor,target,15,0.673495,0.162009,45.39,154.61,15.09,37.39
2025,2025-05-19,2025-06-04,XLV,short_call_spread,target,16,0.759735,0.301486,103.56,396.44,48.31,99.56
2025,2025-05-19,2025-06-10,XLY,short_put_spread,target,22,0.722911,0.25625,112.01,387.99,52.43,108.01
2025,2025-05-20,2025-06-11,IWM,iron_condor,target,22,0.524612,0.224536,234.65,265.35,111.9,226.65
2025,2025-05-20,2025-06-10,KRE,iron_condor,target,21,0.51612,0.282679,96.02,103.98,43.24,84.02
2025,2025-05-20,2025-05-28,XLE,short_call_spread,target,8,0.781511,0.242058,19.09,80.91,7.02,-33.91
2025,2025-05-20,2025-05-23,XLI,short_call_spread,target,3,0.742153,0.179392,102.12,397.88,47.7,98.12
2025,2025-05-21,2025-06-30,FXI,iron_condor,target,40,0.527919,0.283289,46.49,53.51,18.53,38.49
2025,2025-05-22,2025-06-10,QQQ,short_put_spread,target,19,0.676196,0.236543,157.35,342.65,83.69,153.35
2025,2025-06-02,2025-06-24,GLD,short_call_spread,target,22,0.747247,0.31269,120.37,379.63,57.3,116.37
2025,2025-06-04,2025-07-08,XLF,iron_condor,target,34,0.521738,0.153025,47.21,52.79,19.27,39.21
2025,2025-06-16,2025-07-11,GDX,iron_condor,target,25,0.51424,0.483051,96.46,103.54,51.07,88.46
2025,2025-06-23,2025-08-01,EEM,iron_condor,target,39,0.575603,0.195076,78.81,121.19,31.6,-23.19
2025,2025-06-23,2025-07-28,EFA,iron_condor,target,35,0.59203,0.208918,180.99,319.01,93.81,153.99
2025,2025-06-23,2025-07-28,HYG,iron_condor,target,35,0.6093,0.060403,61.97,138.03,25.02,53.97
2025,2025-06-23,2025-07-11,IEF,short_call_spread,target,18,0.776785,0.105041,35.88,164.12,14.71,31.88
2025,2025-06-23,2025-07-02,SMH,short_put_spread,target,9,0.66152,0.381436,163.93,336.07,84.15,159.93
2025,2025-06-23,2025-07-15,TLT,short_call_spread,target,22,0.76644,0.219367,42.16,157.84,21.37,38.16
2025,2025-06-23,2025-07-29,VNQ,iron_condor,target,36,0.510005,0.163893,97.27,102.73,44.14,89.27
2025,2025-06-23,2025-07-30,XLB,iron_condor,target,37,0.570814,0.210715,80.15,119.85,41.64,72.15
2025,2025-06-23,2025-07-28,XLC,iron_condor,target,35,0.572933,0.219661,198.85,301.15,91.77,42.85
2025,2025-06-23,2025-07-15,XLP,short_call_spread,target,22,0.764095,0.160869,40.57,159.43,22.18,36.57
2025,2025-06-23,2025-07-21,XLRE,iron_condor,target,28,0.634692,0.14122,57.72,142.28,21.09,49.72
2025,2025-06-23,2025-07-28,XLU,iron_condor,target,35,0.598199,0.207684,72.07,127.93,29.8,64.07
2025,2025-06-23,2025-07-29,XLV,iron_condor,target,36,0.543263,0.176561,219.96,280.04,113.27,211.96
2025,2025-06-23,2025-07-30,XLY,iron_condor,target,37,0.516218,0.321419,239.17,260.83,112.97,231.17
2025,2025-06-24,2025-07-07,AGG,short_call_spread,target,13,0.75998,0.075407,36.16,163.84,15.34,32.16
2025,2025-06-24,2025-07-25,LQD,iron_condor,target,31,0.605756,0.098201,149.63,350.37,71.26,141.63
2025,2025-06-24,2025-08-11,SLV,short_call_spread,target,48,0.772205,0.390208,21.1,78.9,11.48,17.1
2025,2025-06-25,2025-07-02,IWM,short_put_spread,target,7,0.691138,0.249992,144.12,355.88,69.82,140.12
2025,2025-06-25,2025-08-15,XLI,iron_condor,expiry,51,0.553789,0.147906,211.53,288.47,59.53,59.53
2025,2025-06-26,2025-08-06,EWZ,iron_condor,target,41,0.524209,0.260756,46.85,53.15,18.09,38.85
2025,2025-06-26,2025-07-30,KRE,iron_condor,target,34,0.512216,0.350241,96.72,103.28,44.72,88.72
2025,2025-06-26,2025-08-06,XBI,short_call_spread,target,41,0.766007,0.31601,96.95,403.05,50.58,24.95
2025,2025-06-26,2025-08-01,XLK,iron_condor,target,36,0.532977,0.212116,227.75,272.25,123.11,134.75
2025,2025-07-03,2025-07-31,XLE,iron_condor,target,28,0.516966,0.327901,47.88,52.12,16.43,39.88
2025,2025-07-14,2025-08-01,SPY,short_call_spread,target,18,0.732315,0.172,127.45,372.55,63.52,123.45
2025,2025-08-04,2025-08-21,GDX,short_put_spread,target,17,0.655034,0.622734,66.42,133.58,31.48,62.42
2025,2025-08-04,2025-08-27,QQQ,short_put_spread,target,23,0.691915,0.202144,148.82,351.18,71.02,144.82
2025,2025-08-06,2025-09-05,XLF,iron_condor,target,30,0.53138,0.223492,46.17,53.83,16.81,38.17
2025,2025-08-07,2025-09-04,FXI,iron_condor,target,28,0.535438,0.257576,45.61,54.39,15.46,-55.39
2025,2025-08-18,2025-09-19,AGG,iron_condor,expiry,32,0.650165,0.052882,45.85,154.15,8.85,8.85
2025,2025-08-18,2025-09-05,EEM,iron_condor,target,18,0.621072,0.161547,62.62,137.38,26.39,-46.38
2025,2025-08-18,2025-09-08,EFA,iron_condor,target,21,0.593799,0.206313,174.47,325.53,101.58,166.47
2025,2025-08-18,2025-09-19,EWZ,iron_condor,expiry,32,0.584695,0.27498,39.1,60.9,-61.9,-61.9
2025,2025-08-18,2025-09-19,GLD,short_call_spread,expiry,32,0.737209,0.198829,120.34,379.66,-383.66,-383.66
2025,2025-08-18,2025-09-09,HYG,iron_condor,target,22,0.624162,0.042304,40.74,159.26,14.62,6.74
2025,2025-08-18,2025-09-17,IEF,iron_condor,target,30,0.67296,0.070609,45.68,154.32,16.89,37.68
2025,2025-08-18,2025-09-19,LQD,iron_condor,expiry,32,0.621606,0.065428,87.83,412.17,5.83,5.83
2025,2025-08-18,2025-08-28,SLV,short_put_spread,target,10,0.730493,0.291322,24.01,75.99,9.13,20.01
2025,2025-08-18,2025-09-10,SMH,short_put_spread,target,23,0.694554,0.301373,145.14,354.86,94.33,141.14
2025,2025-08-18,2025-09-18,TLT,iron_condor,target,31,0.544215,0.148307,88.18,111.82,41.57,78.18
2025,2025-08-18,2025-09-19,VNQ,iron_condor,target,32,0.513966,0.216106,96.56,103.44,88.56,88.56
2025,2025-08-18,2025-09-09,XLB,iron_condor,target,22,0.58942,0.250918,74.97,125.03,40.67,66.97
2025,2025-08-18,2025-09-19,XLC,iron_condor,expiry,32,0.598072,0.189285,174.29,325.71,-274.71,-274.71
2025,2025-08-18,2025-09-19,XLE,iron_condor,expiry,32,0.555693,0.200244,42.93,57.07,8.93,8.93
2025,2025-08-18,2025-09-08,XLI,iron_condor,target,21,0.562534,0.172949,205.42,294.58,109.19,197.42
2025,2025-08-18,2025-09-11,XLP,iron_condor,target,24,0.574571,0.144282,79.43,120.57,33.37,9.43
2025,2025-08-18,2025-08-22,XLRE,short_put_spread,target,4,0.709413,0.220393,45.32,154.68,22.99,41.32
2025,2025-08-18,2025-09-08,XLV,iron_condor,target,21,0.537061,0.276971,226.02,273.98,111.52,218.02
2025,2025-08-18,2025-09-09,XLY,iron_condor,target,22,0.55231,0.234409,213.28,286.72,101.33,135.78
